Experiment	bias spectroscopy	
Saved Date	24.08.2023 12:09:43	
User		
Date		
X (m)	710.023E-9	
Y (m)	-755.112E-9	
Z (m)	-55.6032E-9	
Z offset (m)	0E+0	
Settling time (s)	20E-3	
Integration time (s)	150E-3	
Z-Ctrl hold	TRUE	
Final Z (m)	N/A	
Start time	24.08.2023 11:55:24	
Filter type	None	
Order		
Cutoff frq		
Bias>Bias (V)	100E-3	
Bias>Calibration (V/V)	1E+0	
Bias>Offset (V)	-14.8E-3	
Bias Spectroscopy>Sweep Start (V)	140E-3	
Bias Spectroscopy>Sweep End (V)	-140E-3	
Bias Spectroscopy>Num Pixel	900	
Bias Spectroscopy>Z Avg time (s)	50E-3	
Bias Spectroscopy>Z offset (m)	0E+0	
Bias Spectroscopy>1st Settling time (s)	50E-3	
Bias Spectroscopy>Settling time (s)	20E-3	
Bias Spectroscopy>Integration time (s)	150E-3	
Bias Spectroscopy>End Settling time (s)	5E-3	
Bias Spectroscopy>Z control time (s)	200E-3	
Bias Spectroscopy>Max Slew rate (V/s)	29.9999E-3	
Bias Spectroscopy>backward sweep	FALSE	
Bias Spectroscopy>Z-controller hold	TRUE	
Bias Spectroscopy>Number of sweeps	5	
Bias Spectroscopy>Channels	Current (A);LI Demod 1 X (A);LI Demod 1 Y (A)	
Bias Spectroscopy>Reset Bias	TRUE	
Bias Spectroscopy>Record final Z	FALSE	
Bias Spectroscopy>Lock-In run	TRUE	
Current>Current (A)	37.6524E-12	
Current>Calibration (A/V)	1E-9	
Current>Offset (A)	-1.97371E-12	
Current>Gain	LN 10^9	
Lock-in>Lock-in status	OFF	
Lock-in>Modulated signal	Bias (V)	
Lock-in>Frequency (Hz)	187.1E+0	
Lock-in>Amplitude	3E-3	
Lock-in>Demodulated signal	Current (A)	
Lock-in>HP Filter Cutoff D1 (Hz)	155.425E+0	
Lock-in>HP Filter Cutoff D2 (Hz)	310.849E+0	
Lock-in>HP Filter Order D1	OFF	
Lock-in>HP Filter Order D2	OFF	
Lock-in>Harmonic D1	1	
Lock-in>Harmonic D2	2	
Lock-in>Reference phase D1 (deg)	-12.7587E+0	
Lock-in>Reference phase D2 (deg)	179.841E+0	
Lock-in>LP Filter Cutoff D1 (Hz)	310.849E+0	
Lock-in>LP Filter Cutoff D2 (Hz)	310.849E+0	
Lock-in>LP Filter Order D1	OFF	
Lock-in>LP Filter Order D2	OFF	
Lock-in>Sync Filter D1	ON	
Lock-in>Sync Filter D2	ON	
NanonisMain>Session Path	D:\mKSTM Data\2023-08-23	
NanonisMain>SW Version	Generic 5e	
NanonisMain>UI Release	12477	
NanonisMain>RT Release	12477	
NanonisMain>RT Frequency (Hz)	20E+3	
NanonisMain>Signals Oversampling	10	
NanonisMain>Acquisition Period (s)	20E-3	
NanonisMain>Animations Period (s)	20E-3	
NanonisMain>Indicators Period (s)	300E-3	
NanonisMain>Measurements Period (s)	500E-3	
Piezo Configuration>Active Calib.	LT	
Piezo Configuration>Calib. X (m/V)	8.198E-9	
Piezo Configuration>Calib. Y (m/V)	8.198E-9	
Piezo Configuration>Calib. Z (m/V)	1.094E-9	
Piezo Configuration>HV Gain X	14	
Piezo Configuration>HV Gain Y	14	
Piezo Configuration>HV Gain Z	14	
Piezo Configuration>Tilt X (deg)	0.497945	
Piezo Configuration>Tilt Y (deg)	-0.424559	
Piezo Configuration>Curvature radius X (m)	Inf	
Piezo Configuration>Curvature radius Y (m)	Inf	
Piezo Configuration>2nd order corr X (V/m^2)	0E+0	
Piezo Configuration>2nd order corr Y (V/m^2)	0E+0	
Piezo Configuration>Drift X (m/s)	0E+0	
Piezo Configuration>Drift Y (m/s)	0E+0	
Piezo Configuration>Drift Z (m/s)	13E-15	
Piezo Configuration>Drift correction status (on/off)	TRUE	
Scan>Scanfield	709.871E-9;-755.186E-9;2E-9;2E-9;0E+0	
Scan>series name	unnamed	
Scan>channels	Current (A);Z (m)	
Scan>pixels/line	256	
Scan>lines	256	
Scan>speed forw. (m/s)	39.0625E-9	
Scan>speed backw. (m/s)	39.0625E-9	
Z-Controller>Z (m)	-55.6032E-9	
Z-Controller>Controller name	log Current	
Z-Controller>Controller status	OFF	
Z-Controller>Setpoint	10.4047E-12	
Z-Controller>Setpoint unit	A	
Z-Controller>P gain	10E-15	
Z-Controller>I gain	2.00795E-9	
Z-Controller>Time const (s)	4.9802E-6	
Z-Controller>TipLift (m)	0E+0	
Z-Controller>Switch off delay (s)	50E-3	

[DATA]
Bias calc (V)	Current [AVG] (A)	LI Demod 1 X [AVG] (A)	LI Demod 1 Y [AVG] (A)	Current [00001] (A)	LI Demod 1 X [00001] (A)	LI Demod 1 Y [00001] (A)	Current [00002] (A)	LI Demod 1 X [00002] (A)	LI Demod 1 Y [00002] (A)	Current [00003] (A)	LI Demod 1 X [00003] (A)	LI Demod 1 Y [00003] (A)	Current [00004] (A)	LI Demod 1 X [00004] (A)	LI Demod 1 Y [00004] (A)	Current [00005] (A)	LI Demod 1 X [00005] (A)	LI Demod 1 Y [00005] (A)
140.00000E-3	56.265735E-12	1.1710209E-12	42.403249E-15	57.737801E-12	1.2261108E-12	34.039185E-15	57.111729E-12	1.2002151E-12	32.381951E-15	55.702828E-12	1.1585866E-12	26.006632E-15	55.547556E-12	1.1053476E-12	51.629565E-15	55.228759E-12	1.1648443E-12	67.958903E-15
139.68854E-3	56.132602E-12	1.1621548E-12	43.136583E-15	57.662698E-12	1.2138419E-12	29.831897E-15	57.043925E-12	1.1650311E-12	41.894704E-15	55.469671E-12	1.1955089E-12	57.929485E-15	55.501270E-12	1.0967219E-12	20.668409E-15	54.985450E-12	1.1396704E-12	65.358417E-15
139.37709E-3	55.980182E-12	1.1559115E-12	51.887565E-15	57.458104E-12	1.1974126E-12	19.326805E-15	57.018591E-12	1.1571299E-12	29.299913E-15	55.371742E-12	1.1519772E-12	54.625660E-15	55.262451E-12	1.1702889E-12	48.677903E-15	54.790020E-12	1.1027491E-12	107.50754E-15
139.06562E-3	55.875797E-12	1.1686721E-12	41.032651E-15	57.425401E-12	1.1896052E-12	57.680497E-15	56.854545E-12	1.2095711E-12	62.339585E-15	55.295438E-12	1.1461098E-12	14.531523E-15	55.110569E-12	1.1555022E-12	38.295854E-15	54.693028E-12	1.1425727E-12	32.315798E-15
138.75417E-3	55.750935E-12	1.1566731E-12	61.576239E-15	57.175306E-12	1.1689472E-12	75.809185E-15	56.786614E-12	1.1619144E-12	51.291314E-15	55.211748E-12	1.1694774E-12	53.147743E-15	55.062004E-12	1.1319690E-12	65.850699E-15	54.519011E-12	1.1510574E-12	61.782251E-15
138.44271E-3	55.646002E-12	1.1573055E-12	46.799699E-15	56.842676E-12	1.1755670E-12	48.238774E-15	56.821641E-12	1.1767990E-12	45.264980E-15	55.091390E-12	1.1660922E-12	28.926843E-15	54.952664E-12	1.1575657E-12	42.274046E-15	54.521634E-12	1.1105037E-12	69.293855E-15
138.13126E-3	55.519700E-12	1.1762255E-12	61.639157E-15	57.000776E-12	1.1913350E-12	73.903218E-15	56.454993E-12	1.2325177E-12	58.707183E-15	54.931178E-12	1.1350156E-12	46.260684E-15	54.729228E-12	1.1612798E-12	75.996670E-15	54.482325E-12	1.1609792E-12	53.328012E-15
137.81980E-3	55.351859E-12	1.1503438E-12	51.340307E-15	57.025561E-12	1.2005174E-12	62.598262E-15	56.155480E-12	1.1431185E-12	59.652309E-15	54.828586E-12	1.1420830E-12	71.235464E-15	54.472322E-12	1.1210222E-12	37.813394E-15	54.277340E-12	1.1449780E-12	25.402110E-15
137.50835E-3	55.246762E-12	1.1441678E-12	40.789620E-15	56.719344E-12	1.1856344E-12	52.323465E-15	56.162706E-12	1.1552459E-12	45.113442E-15	54.754225E-12	1.1370136E-12	41.516686E-15	54.432070E-12	1.1252240E-12	40.268556E-15	54.165460E-12	1.1177208E-12	24.725945E-15
137.19688E-3	55.193738E-12	1.1621330E-12	45.311479E-15	56.652835E-12	1.1975935E-12	17.896077E-15	56.145599E-12	1.1610292E-12	39.917386E-15	54.612700E-12	1.1348417E-12	55.985950E-15	54.441146E-12	1.1749491E-12	53.425563E-15	54.116409E-12	1.1422513E-12	59.332422E-15
136.88543E-3	55.077075E-12	1.1596322E-12	50.763999E-15	56.588671E-12	1.2198422E-12	52.992082E-15	55.922496E-12	1.1634137E-12	85.517883E-15	54.544480E-12	1.1535847E-12	33.726158E-15	54.368461E-12	1.1223880E-12	67.643909E-15	53.961266E-12	1.1389324E-12	13.939967E-15
136.57397E-3	54.854815E-12	1.1548802E-12	53.693866E-15	56.444013E-12	1.1746539E-12	29.713533E-15	55.654488E-12	1.1786855E-12	77.434681E-15	54.334613E-12	1.1363803E-12	37.075195E-15	54.134579E-12	1.1355869E-12	66.939469E-15	53.706387E-12	1.1490945E-12	57.306455E-15
136.26252E-3	54.792337E-12	1.1734535E-12	29.335096E-15	56.314148E-12	1.1663318E-12	37.001587E-15	55.634965E-12	1.2147681E-12	57.625467E-15	54.185888E-12	1.1731416E-12	19.674553E-15	54.071646E-12	1.1503626E-12	17.215118E-15	53.755032E-12	1.1626632E-12	15.158751E-15
135.95106E-3	54.679535E-12	1.1600549E-12	51.357088E-15	56.214481E-12	1.1672849E-12	45.327118E-15	55.374375E-12	1.1954337E-12	44.469040E-15	54.241108E-12	1.1429282E-12	74.035633E-15	53.947923E-12	1.1097737E-12	51.623090E-15	53.619786E-12	1.1848538E-12	41.330566E-15
135.63959E-3	54.530380E-12	1.1495063E-12	32.910276E-15	55.998314E-12	1.1777523E-12	31.376533E-15	55.264262E-12	1.1696511E-12	42.078645E-15	54.150080E-12	1.1252477E-12	47.070702E-15	53.819421E-12	1.1492971E-12	27.607370E-15	53.419828E-12	1.1255834E-12	16.418128E-15
135.32814E-3	54.439432E-12	1.1595063E-12	39.551926E-15	55.960774E-12	1.2304346E-12	19.485702E-15	55.297607E-12	1.1716365E-12	36.415620E-15	53.959798E-12	1.1394119E-12	-2.7080469E-15	53.676757E-12	1.1218276E-12	69.136144E-15	53.302227E-12	1.1342212E-12	75.430208E-15
135.01668E-3	54.263521E-12	1.1605987E-12	43.945882E-15	55.658159E-12	1.1838581E-12	38.799804E-15	55.129731E-12	1.2013526E-12	24.192550E-15	53.805647E-12	1.1505439E-12	59.621450E-15	53.465406E-12	1.1269968E-12	55.607334E-15	53.258668E-12	1.1402424E-12	41.508270E-15
134.70523E-3	54.142937E-12	1.1493608E-12	53.563575E-15	55.586306E-12	1.1741225E-12	91.973175E-15	55.061008E-12	1.1458928E-12	40.443709E-15	53.679974E-12	1.1590844E-12	44.496030E-15	53.262658E-12	1.1345238E-12	34.540089E-15	53.124730E-12	1.1331802E-12	56.364879E-15
134.39377E-3	54.011986E-12	1.1619666E-12	41.623931E-15	55.420540E-12	1.1653690E-12	45.702747E-15	54.951977E-12	1.1593771E-12	27.094211E-15	53.473025E-12	1.1465318E-12	51.526556E-15	53.193339E-12	1.1995641E-12	67.783209E-15	53.021053E-12	1.1389908E-12	16.012931E-15
134.08232E-3	53.856721E-12	1.1533153E-12	38.218784E-15	55.316200E-12	1.1688026E-12	38.274346E-15	54.591449E-12	1.1670909E-12	57.865815E-15	53.389081E-12	1.1691783E-12	-6.0956823E-15	53.078146E-12	1.1012395E-12	45.005886E-15	52.908723E-12	1.1602649E-12	56.043552E-15
133.77085E-3	53.827689E-12	1.1696936E-12	20.574178E-15	55.364394E-12	1.2147686E-12	28.574667E-15	54.576961E-12	1.1686286E-12	467.74753E-18	53.325348E-12	1.1549704E-12	35.597661E-15	52.979184E-12	1.1315342E-12	18.631325E-15	52.892555E-12	1.1785659E-12	19.599490E-15
133.45940E-3	53.714557E-12	1.1521764E-12	44.775951E-15	55.130081E-12	1.1719100E-12	31.456401E-15	54.688060E-12	1.1341716E-12	68.462332E-15	53.192135E-12	1.1389390E-12	48.225943E-15	52.834889E-12	1.1547511E-12	33.408992E-15	52.727628E-12	1.1611104E-12	42.326084E-15
133.14794E-3	53.538438E-12	1.1496279E-12	45.146571E-15	54.901257E-12	1.1945513E-12	54.981969E-15	54.581974E-12	1.1770813E-12	40.162226E-15	52.949055E-12	1.1298748E-12	72.118750E-15	52.641006E-12	1.1307426E-12	31.657524E-15	52.618902E-12	1.1158893E-12	26.812387E-15
132.83649E-3	53.390896E-12	1.1475311E-12	42.703407E-15	54.982897E-12	1.1666650E-12	42.490710E-15	54.072653E-12	1.1598377E-12	59.237425E-15	52.826299E-12	1.1281017E-12	30.666398E-15	52.579659E-12	1.1393586E-12	35.379865E-15	52.492979E-12	1.1436922E-12	45.742635E-15
132.52503E-3	53.222902E-12	1.1581765E-12	58.918318E-15	54.801878E-12	1.1909220E-12	73.131673E-15	53.785282E-12	1.1389573E-12	48.140609E-15	52.738900E-12	1.1367538E-12	63.224653E-15	52.448823E-12	1.1631441E-12	45.928546E-15	52.339629E-12	1.1611054E-12	64.166120E-15
132.21358E-3	53.188631E-12	1.1781537E-12	54.677708E-15	54.657834E-12	1.1568932E-12	65.828663E-15	54.001692E-12	1.2138237E-12	84.443547E-15	52.672748E-12	1.1798126E-12	43.782344E-15	52.398183E-12	1.1591912E-12	37.214697E-15	52.212703E-12	1.1810476E-12	42.119293E-15
131.90211E-3	53.043785E-12	1.1637183E-12	41.382608E-15	54.469811E-12	1.1907985E-12	49.266977E-15	53.917041E-12	1.1844081E-12	29.203362E-15	52.474840E-12	1.1565861E-12	39.682901E-15	52.301743E-12	1.1316398E-12	44.078819E-15	52.055481E-12	1.1551589E-12	44.680981E-15
131.59066E-3	52.955966E-12	1.1782248E-12	47.801559E-15	54.335769E-12	1.2227855E-12	53.164172E-15	53.918630E-12	1.1885438E-12	25.833143E-15	52.445319E-12	1.1564855E-12	60.268739E-15	52.234082E-12	1.2017149E-12	58.071325E-15	51.846038E-12	1.1215946E-12	41.670413E-15
131.27920E-3	52.903116E-12	1.1766389E-12	38.166539E-15	54.251846E-12	1.2252920E-12	30.539461E-15	53.975224E-12	1.2005756E-12	37.514208E-15	52.437062E-12	1.1654440E-12	38.159532E-15	52.059943E-12	1.1555880E-12	23.903825E-15	51.791502E-12	1.1362947E-12	60.715660E-15
130.96774E-3	52.698668E-12	1.1605965E-12	43.822632E-15	54.237694E-12	1.1929959E-12	36.385513E-15	53.551229E-12	1.1851944E-12	19.728346E-15	52.307183E-12	1.1523490E-12	35.571122E-15	51.819660E-12	1.1286699E-12	49.620711E-15	51.577576E-12	1.1437729E-12	77.807464E-15
130.65629E-3	52.480062E-12	1.1477952E-12	47.460140E-15	54.069776E-12	1.1701846E-12	29.729017E-15	53.243396E-12	1.1684004E-12	75.031093E-15	52.090623E-12	1.1483294E-12	78.611264E-15	51.711233E-12	1.1360061E-12	29.441557E-15	51.285282E-12	1.1160553E-12	24.487765E-15
130.34482E-3	52.423288E-12	1.1525173E-12	34.499567E-15	53.947232E-12	1.1856737E-12	31.237928E-15	53.241467E-12	1.1904675E-12	41.254157E-15	51.940917E-12	1.1572517E-12	19.718507E-15	51.800998E-12	1.1325524E-12	41.921256E-15	51.185833E-12	1.0966413E-12	38.365988E-15
130.03337E-3	52.355561E-12	1.1782673E-12	51.659316E-15	53.846726E-12	1.1979512E-12	69.750270E-15	53.204822E-12	1.1902634E-12	64.740063E-15	51.832198E-12	1.1845364E-12	41.441040E-15	51.617842E-12	1.1385467E-12	61.360110E-15	51.276209E-12	1.1800388E-12	21.005094E-15
129.72191E-3	52.200178E-12	1.1680145E-12	40.296393E-15	53.728074E-12	1.1984034E-12	41.589006E-15	53.072779E-12	1.1943592E-12	24.695979E-15	51.722456E-12	1.1663456E-12	44.659378E-15	51.240328E-12	1.1441541E-12	44.927312E-15	51.237247E-12	1.1368099E-12	45.610292E-15
129.41046E-3	52.080191E-12	1.1669579E-12	46.479923E-15	53.611650E-12	1.1798562E-12	24.701539E-15	53.019037E-12	1.1999994E-12	62.721387E-15	51.452870E-12	1.1619906E-12	40.150527E-15	51.290555E-12	1.1534515E-12	63.874165E-15	51.026846E-12	1.1394917E-12	40.951990E-15
129.09900E-3	51.920496E-12	1.1730040E-12	29.041890E-15	53.433823E-12	1.1899713E-12	27.971569E-15	52.792281E-12	1.1873732E-12	33.970636E-15	51.178017E-12	1.1429614E-12	30.860023E-15	51.286322E-12	1.1460160E-12	20.109943E-15	50.912038E-12	1.1986978E-12	32.297285E-15
128.78755E-3	51.814865E-12	1.1569269E-12	47.085667E-15	53.346400E-12	1.1865270E-12	65.113598E-15	52.561604E-12	1.1660255E-12	51.781103E-15	51.305953E-12	1.1643632E-12	49.543323E-15	51.098372E-12	1.1104957E-12	20.973071E-15	50.761995E-12	1.1572229E-12	48.017244E-15
